"dataset_title","ess_round","edition_number","production_date","country","respondent_id","interviewer_age","interviewer_gender","interview_conduct_method","question_clarification","respondent_reluctant","respondent_tried_best","respondent_understood","interference_present","partner_interference","child_interference","parent_interference","relative_interference","non_relative_interference","unknown_interference","interference_not_applicable","interference_no_answer","questionnaire_language","interviewer_id","respondent_understood_binary"
"ESS11inte01",11,1,"20.06.2024","SI",64362,47,"1","2","3","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2139,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",64382,51,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",64434,65,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",64528,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2386,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",64578,65,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3164,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",64712,40,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",64832,61,"1","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2207,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65129,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65220,45,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2869,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65257,60,"2","2","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3209,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65705,57,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2315,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65706,72,"2","1","3","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3452,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65712,48,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2411,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65788,57,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2403,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",65989,71,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2981,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66091,56,"2","1","1","1","5",5,1,"1","0","0","0","0",0,0,0,"SLV",2908,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66095,30,"2","1","1","2","4",5,2,"0","0","0","0","0",0,1,0,"SLV",2923,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66187,61,"2","1","3","4","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2311,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66196,54,"2","2","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2781,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66248,61,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2311,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66341,40,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66345,50,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2499,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66424,52,"1","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3019,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66654,71,"2","1","1","5","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2981,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",66956,53,"2","1","1","1","2",5,2,"0","0","0","0","0",0,1,0,"SLV",2666,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",67146,40,"2","1","2","4","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",67337,51,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",67396,56,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2582,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",67521,46,"2","1","2","3","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3185,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",67629,18,"1","2","2","2","4",4,1,"0","0","0","0","0",1,0,0,"SLV",2202,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",67718,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68067,40,"2","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68086,54,"2","1","3","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2503,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68302,46,"2","1","2","5","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3185,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68310,53,"2","2","2","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2780,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68358,40,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68449,56,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2582,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68535,54,"2","1","4","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2829,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68633,65,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3478,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68640,61,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2311,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",68821,28,"1","1","1","1","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2255,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",69018,63,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3237,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",69167,54,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2781,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",69467,65,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",69500,63,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",3237,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",69775,58,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3154,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",69905,56,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3445,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",70073,59,"1","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2519,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",70162,65,"2","2","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",70186,43,"2","9","3","2","4",4,1,"1","0","0","0","0",0,0,0,"SLV",2937,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",70842,46,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2616,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",70911,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3275,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",70934,58,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3332,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",71051,50,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2499,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",71184,20,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3083,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",71230,31,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2452,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",71390,57,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2315,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",72921,57,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2315,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",72977,60,"2","1","2","2","5",4,2,"0","0","0","0","0",0,1,0,"SLV",3209,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73016,50,"1","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3161,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73144,28,"1","1","3","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2255,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73440,22,"2","2","4","2","5",3,2,"0","0","0","0","0",0,1,0,"SLV",2985,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",73523,65,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3164,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73552,48,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2411,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73632,72,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3452,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73732,43,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2937,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73841,56,"2","1","3","3","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2908,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73849,58,"2","1","1","1","4",5,2,"0","0","0","0","0",0,1,0,"SLV",3332,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73926,42,"1","1","3","1","4",5,2,"0","0","0","0","0",0,1,0,"SLV",3117,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",73943,20,"2","1","2","2","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2999,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74016,58,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3332,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74017,40,"2","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74353,65,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74411,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74562,57,"2","2","3","2","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2403,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74622,57,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3467,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74738,58,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2416,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74839,43,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2937,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74853,55,"2","1","1","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2824,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74911,63,"2","1","3","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",3237,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74920,51,"2","1","3","3","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",74951,56,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2582,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75163,54,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2503,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75232,28,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2255,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75336,65,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3164,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75549,40,"2","1","2","2","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75888,63,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3237,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75935,65,"2","1","2","1","5",5,1,"1","0","0","0","0",0,0,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75966,53,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2666,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",75972,61,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2207,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",76006,57,"2","1","1","Other","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3467,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",76025,65,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",76558,65,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",76563,56,"1","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2582,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",76732,65,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3164,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",76814,57,"2","1","2","2","4",3,2,"0","0","0","0","0",0,1,0,"SLV",3467,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",76980,54,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2781,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",77009,57,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2403,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",77139,52,"1","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3019,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",77159,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3275,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",77222,20,"2","1","3","3","5",3,2,"0","0","0","0","0",0,1,0,"SLV",3083,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",77248,53,"2","1","1","1","1",5,2,"0","0","0","0","0",0,1,0,"SLV",2666,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",77508,65,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",77657,57,"2","1","3","3","3",3,2,"0","0","0","0","0",0,1,0,"SLV",3467,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",77732,65,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2806,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",77820,58,"2","2","1","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",3154,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",78058,51,"2","1","3","2","4",4,1,"1","0","0","0","0",0,0,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",78136,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2386,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",78149,20,"1","1","3","4","3",4,1,"1","1","0","0","0",0,0,0,"SLV",2205,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",78582,57,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2315,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",78599,46,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3185,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79010,51,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79140,61,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2207,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79324,50,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2499,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79402,59,"1","1","5","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2519,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79436,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79550,55,"2","1","1","1","1",1,2,"0","0","0","0","0",0,1,0,"SLV",3230,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",79831,51,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79878,30,"2","1","3","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2923,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79900,54,"1","1","3","1","5",3,2,"0","0","0","0","0",0,1,0,"SLV",2140,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",79905,65,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3164,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",79944,31,"1","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2452,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80202,63,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3237,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80271,54,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2781,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80491,71,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2981,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80635,51,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80640,31,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2452,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80747,40,"2","1","2","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80867,44,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2185,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",80960,63,"2","1","3","3","2",4,2,"0","0","0","0","0",0,1,0,"SLV",3237,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",81177,63,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",3237,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",81268,52,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3019,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",81320,51,"2","1","2","2","2",2,2,"0","0","0","0","0",0,1,0,"SLV",2386,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",81360,40,"2","1","2","2","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",81377,56,"2","1","1","5","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2908,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",81523,54,"2","2","1","2","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2781,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82215,58,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3154,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82234,61,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2207,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82361,54,"1","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2140,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82397,51,"2","1","5","2","5",4,2,"0","0","0","0","0",0,1,0,"SLV",3275,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82432,51,"2","2","2","1","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82437,48,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2411,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82550,42,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3117,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82645,51,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",82789,50,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2499,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83249,51,"2","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83279,59,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2519,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83307,54,"2","1","1","1","4",5,2,"0","0","0","0","0",0,1,0,"SLV",2503,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83400,50,"2","1","3","2","4",3,1,"0","1","0","0","0",0,0,0,"SLV",2499,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SI",83560,58,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3154,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83587,40,"2","1","1","1","4",5,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83609,57,"2","1","4","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",3467,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83788,61,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2207,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",83949,59,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2519,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",84013,61,"2","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2311,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",84045,54,"1","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2140,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",84173,51,"2","1","1","2","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",84231,46,"2","1","1","1","1",5,2,"0","0","0","0","0",0,1,0,"SLV",2616,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",84543,45,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2869,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",84683,51,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2847,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",84969,65,"2","1","1","5","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3164,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85145,54,"2","2","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2829,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85216,40,"2","2","2","1","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2482,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85418,52,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2515,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85714,53,"2","1","2","3","3",5,2,"0","0","0","0","0",0,1,0,"SLV",2666,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85721,59,"1","1","Other","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2519,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85728,43,"2","1","4","4","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2937,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85805,56,"2","1","1","2","4",4,2,"0","0","0","0","0",0,1,0,"SLV",2908,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",85967,61,"1","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2207,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",86198,18,"1","2","1","1","5",5,1,"0","0","0","0","1",0,0,0,"SLV",2202,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",86269,46,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",3185,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",86318,53,"2","1","2","1","5",4,2,"0","0","0","0","0",0,1,0,"SLV",2780,"Understood"
"ESS11inte01",11,1,"20.06.2024","SI",86360,45,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLV",2869,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50019,46,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLO",2323,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50033,53,"2","2","3","3","5",4,2,"0","0","0","0","0",0,1,0,"SLO",2695,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50037,46,"2","1","3","3","Other",4,2,"0","0","0","0","0",0,1,0,"SLO",3135,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50055,53,"2","2","3","3","3",4,2,"0","0","0","0","0",0,1,0,"SLO",2222,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50074,55,"1","1","2","3","4",4,2,"0","0","0","0","0",0,1,0,"SLO",2159,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50077,56,"1","1","2","1","5",5,2,"0","0","0","0","0",0,1,0,"SLO",3398,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50108,53,"2","1","3","3","3",3,1,"0","1","0","0","0",0,0,0,"SLO",2695,"Not_understood"
"ESS11inte01",11,1,"20.06.2024","SK",50162,45,"2","2","1","3","3",5,2,"0","0","0","0","0",0,1,0,"SLO",2286,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50254,55,"2","1","1","1","5",5,2,"0","0","0","0","0",0,1,0,"SLO",3046,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50305,53,"1","1","2","2","4",4,2,"0","0","0","0","0",0,1,0,"SLO",3411,"Understood"
"ESS11inte01",11,1,"20.06.2024","SK",50456,51,"2","2","2","2","5",5,2,"0","0","0","0","0",0,1,0,"SLO",3416,"Understood"
