name,essround,edition,proddate,cntry,idno,intagea,intgndr,vdcond,resclq,resrelq,resbab,resundq,preintf,prewhp,presd,preppil,preorel,prenrel,predk,prenap,prena,intlnga,intnum
ESS11inte01,11,1,20.06.2024,LT,72968,56,1,1,3,2,3,5,2,0,0,0,0,0,0,1,0,LIT,2993
ESS11inte01,11,1,20.06.2024,LT,72971,45,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3205
ESS11inte01,11,1,20.06.2024,LT,73063,45,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3205
ESS11inte01,11,1,20.06.2024,LT,73066,29,2,1,1,1,4,5,1,0,1,0,0,0,0,0,0,LIT,3462
ESS11inte01,11,1,20.06.2024,LT,73099,53,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2481
ESS11inte01,11,1,20.06.2024,LT,73134,59,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2751
ESS11inte01,11,1,20.06.2024,LT,73177,55,2,1,4,3,3,4,2,0,0,0,0,0,0,1,0,999,3131
ESS11inte01,11,1,20.06.2024,LT,73215,51,2,1,2,3,5,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,73220,28,1,1,2,2,5,5,1,1,0,0,0,0,0,0,0,LIT,3280
ESS11inte01,11,1,20.06.2024,LT,73241,30,2,1,3,3,4,4,1,1,0,0,0,0,0,0,0,LIT,2562
ESS11inte01,11,1,20.06.2024,LT,73266,57,2,1,3,2,3,3,2,0,0,0,0,0,0,1,0,RUS,2495
ESS11inte01,11,1,20.06.2024,LT,73296,60,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2227
ESS11inte01,11,1,20.06.2024,LT,73317,54,2,2,3,1,1,4,2,0,0,0,0,0,0,1,0,LIT,2382
ESS11inte01,11,1,20.06.2024,LT,73323,48,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2702
ESS11inte01,11,1,20.06.2024,LT,73338,44,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3455
ESS11inte01,11,1,20.06.2024,LT,73343,23,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,73385,60,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3503
ESS11inte01,11,1,20.06.2024,LT,73395,44,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3455
ESS11inte01,11,1,20.06.2024,LT,73443,60,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2234
ESS11inte01,11,1,20.06.2024,LT,73469,55,2,1,2,3,4,4,1,1,0,0,0,0,0,0,0,LIT,3131
ESS11inte01,11,1,20.06.2024,LT,73488,30,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,LIT,3355
ESS11inte01,11,1,20.06.2024,LT,73561,51,2,2,2,3,5,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,73604,53,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,LIT,2855
ESS11inte01,11,1,20.06.2024,LT,73697,42,2,1,1,3,4,5,2,0,0,0,0,0,0,1,0,LIT,2799
ESS11inte01,11,1,20.06.2024,LT,73736,26,1,1,1,1,4,4,2,0,0,0,0,0,0,1,0,LIT,3139
ESS11inte01,11,1,20.06.2024,LT,73753,29,2,1,1,2,2,4,2,0,0,0,0,0,0,1,0,LIT,3462
ESS11inte01,11,1,20.06.2024,LT,73756,66,2,1,1,1,1,5,2,0,0,0,0,0,0,1,0,LIT,2932
ESS11inte01,11,1,20.06.2024,LT,73772,45,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3367
ESS11inte01,11,1,20.06.2024,LT,73795,30,2,1,3,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3375
ESS11inte01,11,1,20.06.2024,LT,73844,28,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3418
ESS11inte01,11,1,20.06.2024,LT,73860,51,2,1,4,4,4,3,2,0,0,0,0,0,0,1,0,LIT,2298
ESS11inte01,11,1,20.06.2024,LT,73866,69,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2529
ESS11inte01,11,1,20.06.2024,LT,73868,52,2,1,2,2,2,5,2,0,0,0,0,0,0,1,0,LIT,2407
ESS11inte01,11,1,20.06.2024,LT,73906,60,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2227
ESS11inte01,11,1,20.06.2024,LT,73918,61,2,1,3,2,5,4,1,0,0,0,0,1,0,0,0,LIT,2570
ESS11inte01,11,1,20.06.2024,LT,73933,44,1,2,2,2,2,4,2,0,0,0,0,0,0,1,0,LIT,2657
ESS11inte01,11,1,20.06.2024,LT,73970,60,2,1,3,3,4,4,1,0,0,1,0,0,0,0,0,LIT,2234
ESS11inte01,11,1,20.06.2024,LT,73973,38,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3388
ESS11inte01,11,1,20.06.2024,LT,74050,44,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3455
ESS11inte01,11,1,20.06.2024,LT,74053,35,1,1,2,2,2,4,2,0,0,0,0,0,0,1,0,LIT,2775
ESS11inte01,11,1,20.06.2024,LT,74122,30,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3024
ESS11inte01,11,1,20.06.2024,LT,74151,51,2,1,1,4,4,5,2,0,0,0,0,0,0,1,0,LIT,3499
ESS11inte01,11,1,20.06.2024,LT,74184,60,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2227
ESS11inte01,11,1,20.06.2024,LT,74188,56,1,1,2,2,4,5,2,0,0,0,0,0,0,1,0,LIT,2993
ESS11inte01,11,1,20.06.2024,LT,74247,73,2,1,3,3,5,4,2,0,0,0,0,0,0,1,0,LIT,2717
ESS11inte01,11,1,20.06.2024,LT,74292,62,2,1,1,4,4,5,2,0,0,0,0,0,0,1,0,LIT,3357
ESS11inte01,11,1,20.06.2024,LT,74324,60,2,1,1,3,4,5,2,0,0,0,0,0,0,1,0,LIT,2523
ESS11inte01,11,1,20.06.2024,LT,74332,51,2,2,2,3,5,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,74393,50,1,1,3,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2375
ESS11inte01,11,1,20.06.2024,LT,74406,44,1,2,2,3,2,4,2,0,0,0,0,0,0,1,0,LIT,2657
ESS11inte01,11,1,20.06.2024,LT,74408,54,2,1,3,4,8,4,2,0,0,0,0,0,0,1,0,LIT,3020
ESS11inte01,11,1,20.06.2024,LT,74414,57,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2495
ESS11inte01,11,1,20.06.2024,LT,74439,53,2,1,2,2,2,4,2,0,0,0,0,0,0,1,0,LIT,2214
ESS11inte01,11,1,20.06.2024,LT,74453,45,2,1,2,1,1,3,2,0,0,0,0,0,0,1,0,LIT,2528
ESS11inte01,11,1,20.06.2024,LT,74476,45,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2361
ESS11inte01,11,1,20.06.2024,LT,74484,51,2,1,3,2,2,3,2,0,0,0,0,0,0,1,0,LIT,2298
ESS11inte01,11,1,20.06.2024,LT,74519,44,2,1,3,3,2,3,2,0,0,0,0,0,0,1,0,LIT,2109
ESS11inte01,11,1,20.06.2024,LT,74558,54,2,1,3,3,3,3,2,0,0,0,0,0,0,1,0,LIT,3020
ESS11inte01,11,1,20.06.2024,LT,74576,48,2,1,2,1,5,4,2,0,0,0,0,0,0,1,0,LIT,2260
ESS11inte01,11,1,20.06.2024,LT,74621,73,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,RUS,2717
ESS11inte01,11,1,20.06.2024,LT,74631,53,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3192
ESS11inte01,11,1,20.06.2024,LT,74635,43,2,2,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2223
ESS11inte01,11,1,20.06.2024,LT,74671,61,2,1,2,1,5,5,1,0,0,0,0,0,1,0,0,LIT,2570
ESS11inte01,11,1,20.06.2024,LT,74681,54,2,1,3,3,3,4,1,1,0,0,0,0,0,0,0,LIT,3020
ESS11inte01,11,1,20.06.2024,LT,74702,60,2,1,2,1,4,5,2,0,0,0,0,0,0,1,0,LIT,2396
ESS11inte01,11,1,20.06.2024,LT,74724,30,2,1,2,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2369
ESS11inte01,11,1,20.06.2024,LT,74728,40,1,2,2,2,2,4,2,0,0,0,0,0,0,1,0,LIT,3391
ESS11inte01,11,1,20.06.2024,LT,74770,44,2,1,1,1,4,5,2,0,0,0,0,0,0,1,0,LIT,2352
ESS11inte01,11,1,20.06.2024,LT,74843,48,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2260
ESS11inte01,11,1,20.06.2024,LT,74865,43,2,2,1,2,4,5,2,0,0,0,0,0,0,1,0,LIT,2223
ESS11inte01,11,1,20.06.2024,LT,74871,60,2,1,3,1,5,4,2,0,0,0,0,0,0,1,0,LIT,3503
ESS11inte01,11,1,20.06.2024,LT,74874,23,2,2,4,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,74881,56,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2566
ESS11inte01,11,1,20.06.2024,LT,74935,51,2,1,3,1,5,5,1,0,1,0,0,0,0,0,0,LIT,2370
ESS11inte01,11,1,20.06.2024,LT,74948,60,2,2,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2396
ESS11inte01,11,1,20.06.2024,LT,74982,31,2,1,1,1,5,4,2,0,0,0,0,0,0,1,0,LIT,2645
ESS11inte01,11,1,20.06.2024,LT,74984,45,2,1,1,1,1,5,2,0,0,0,0,0,0,1,0,LIT,2528
ESS11inte01,11,1,20.06.2024,LT,75001,60,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2227
ESS11inte01,11,1,20.06.2024,LT,75019,60,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2396
ESS11inte01,11,1,20.06.2024,LT,75028,45,2,1,3,1,5,4,2,0,0,0,0,0,0,1,0,LIT,3044
ESS11inte01,11,1,20.06.2024,LT,75033,59,2,1,3,3,3,3,2,0,0,0,0,0,0,1,0,LIT,2751
ESS11inte01,11,1,20.06.2024,LT,75053,52,2,1,1,1,1,2,2,0,0,0,0,0,0,1,0,LIT,2407
ESS11inte01,11,1,20.06.2024,LT,75071,53,1,1,3,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3192
ESS11inte01,11,1,20.06.2024,LT,75098,60,2,1,2,1,4,5,2,0,0,0,0,0,0,1,0,LIT,2476
ESS11inte01,11,1,20.06.2024,LT,75118,53,2,1,2,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2855
ESS11inte01,11,1,20.06.2024,LT,75160,59,2,1,1,3,4,5,2,0,0,0,0,0,0,1,0,LIT,3423
ESS11inte01,11,1,20.06.2024,LT,75165,62,2,1,1,1,2,2,2,0,0,0,0,0,0,1,0,LIT,3357
ESS11inte01,11,1,20.06.2024,LT,75193,26,1,1,2,4,4,5,2,0,0,0,0,0,0,1,0,LIT,3139
ESS11inte01,11,1,20.06.2024,LT,75211,23,2,1,1,1,5,5,1,0,1,1,0,0,0,0,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,75215,45,2,1,2,3,5,5,2,0,0,0,0,0,0,1,0,LIT,3205
ESS11inte01,11,1,20.06.2024,LT,75238,49,1,1,3,1,5,4,2,0,0,0,0,0,0,1,0,LIT,3487
ESS11inte01,11,1,20.06.2024,LT,75256,59,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2751
ESS11inte01,11,1,20.06.2024,LT,75293,51,2,1,2,4,4,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,75294,69,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2777
ESS11inte01,11,1,20.06.2024,LT,75395,51,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2298
ESS11inte01,11,1,20.06.2024,LT,75396,51,2,2,3,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,75431,56,1,1,4,3,3,4,1,0,1,0,1,0,0,0,0,LIT,2993
ESS11inte01,11,1,20.06.2024,LT,75558,56,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3153
ESS11inte01,11,1,20.06.2024,LT,75560,31,2,1,4,4,3,4,2,0,0,0,0,0,0,1,0,LIT,2359
ESS11inte01,11,1,20.06.2024,LT,75603,43,2,2,1,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2223
ESS11inte01,11,1,20.06.2024,LT,75608,65,2,1,3,1,5,4,2,0,0,0,0,0,0,1,0,LIT,2196
ESS11inte01,11,1,20.06.2024,LT,75613,62,2,1,1,3,2,4,1,1,0,0,0,0,0,0,0,LIT,3357
ESS11inte01,11,1,20.06.2024,LT,75635,43,2,1,2,1,4,5,2,0,0,0,0,0,0,1,0,LIT,2112
ESS11inte01,11,1,20.06.2024,LT,75670,45,2,1,2,3,4,5,2,0,0,0,0,0,0,1,0,LIT,3205
ESS11inte01,11,1,20.06.2024,LT,75712,29,2,1,2,2,1,4,1,1,0,0,0,0,0,0,0,LIT,2312
ESS11inte01,11,1,20.06.2024,LT,75776,44,2,1,1,1,5,5,1,0,1,0,0,0,0,0,0,LIT,3455
ESS11inte01,11,1,20.06.2024,LT,75777,37,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2905
ESS11inte01,11,1,20.06.2024,LT,75800,45,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2361
ESS11inte01,11,1,20.06.2024,LT,75854,51,2,1,3,1,5,5,1,1,0,0,0,0,0,0,0,LIT,2678
ESS11inte01,11,1,20.06.2024,LT,75884,52,2,1,3,3,3,3,2,0,0,0,0,0,0,1,0,LIT,2407
ESS11inte01,11,1,20.06.2024,LT,75921,53,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2855
ESS11inte01,11,1,20.06.2024,LT,75925,56,2,1,2,3,3,3,2,0,0,0,0,0,0,1,0,LIT,3252
ESS11inte01,11,1,20.06.2024,LT,75973,62,2,1,1,1,3,4,2,0,0,0,0,0,0,1,0,LIT,3357
ESS11inte01,11,1,20.06.2024,LT,75996,45,2,1,1,1,5,4,2,0,0,0,0,0,0,1,0,LIT,2549
ESS11inte01,11,1,20.06.2024,LT,75997,43,2,2,1,3,4,5,2,0,0,0,0,0,0,1,0,LIT,2223
ESS11inte01,11,1,20.06.2024,LT,76035,26,1,1,2,2,4,4,2,0,0,0,0,0,0,1,0,LIT,3139
ESS11inte01,11,1,20.06.2024,LT,76109,48,2,1,1,5,5,5,2,0,0,0,0,0,0,1,0,LIT,2260
ESS11inte01,11,1,20.06.2024,LT,76113,73,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,LIT,2717
ESS11inte01,11,1,20.06.2024,LT,76140,55,2,1,3,1,5,4,2,0,0,0,0,0,0,1,0,LIT,3131
ESS11inte01,11,1,20.06.2024,LT,76166,43,2,1,2,1,4,4,2,0,0,0,0,0,0,1,0,LIT,2112
ESS11inte01,11,1,20.06.2024,LT,76222,48,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2702
ESS11inte01,11,1,20.06.2024,LT,76224,29,2,1,1,1,1,4,2,0,0,0,0,0,0,1,0,LIT,2312
ESS11inte01,11,1,20.06.2024,LT,76227,60,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2396
ESS11inte01,11,1,20.06.2024,LT,76243,26,1,1,1,1,4,4,2,0,0,0,0,0,0,1,0,LIT,3139
ESS11inte01,11,1,20.06.2024,LT,76255,28,1,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2545
ESS11inte01,11,1,20.06.2024,LT,76287,23,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,76341,56,2,1,2,1,4,4,2,0,0,0,0,0,0,1,0,LIT,2566
ESS11inte01,11,1,20.06.2024,LT,76347,50,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2287
ESS11inte01,11,1,20.06.2024,LT,76362,54,2,1,2,2,5,4,2,0,0,0,0,0,0,1,0,LIT,3020
ESS11inte01,11,1,20.06.2024,LT,76388,23,2,1,2,1,4,4,2,0,0,0,0,0,0,1,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,76436,26,1,1,1,3,4,4,2,0,0,0,0,0,0,1,0,LIT,3139
ESS11inte01,11,1,20.06.2024,LT,76489,51,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2298
ESS11inte01,11,1,20.06.2024,LT,76513,60,2,1,1,1,5,4,2,0,0,0,0,0,0,1,0,LIT,2476
ESS11inte01,11,1,20.06.2024,LT,76613,56,2,1,2,2,5,4,2,0,0,0,0,0,0,1,0,LIT,2566
ESS11inte01,11,1,20.06.2024,LT,76615,53,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2214
ESS11inte01,11,1,20.06.2024,LT,76618,36,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2172
ESS11inte01,11,1,20.06.2024,LT,76633,59,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3423
ESS11inte01,11,1,20.06.2024,LT,76635,59,2,1,1,2,5,3,2,0,0,0,0,0,0,1,0,LIT,2751
ESS11inte01,11,1,20.06.2024,LT,76641,44,1,2,3,3,2,4,2,0,0,0,0,0,0,1,0,LIT,2657
ESS11inte01,11,1,20.06.2024,LT,76657,41,2,1,2,3,5,5,2,0,0,0,0,0,0,1,0,LIT,3481
ESS11inte01,11,1,20.06.2024,LT,76805,51,2,2,2,3,4,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,76824,30,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2369
ESS11inte01,11,1,20.06.2024,LT,76893,60,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2523
ESS11inte01,11,1,20.06.2024,LT,76928,61,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2570
ESS11inte01,11,1,20.06.2024,LT,76945,60,2,1,2,4,5,5,2,0,0,0,0,0,0,1,0,LIT,2227
ESS11inte01,11,1,20.06.2024,LT,76950,60,2,2,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2947
ESS11inte01,11,1,20.06.2024,LT,76958,56,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2566
ESS11inte01,11,1,20.06.2024,LT,76965,59,2,1,1,4,4,5,2,0,0,0,0,0,0,1,0,LIT,3423
ESS11inte01,11,1,20.06.2024,LT,77020,44,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2701
ESS11inte01,11,1,20.06.2024,LT,77028,60,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2523
ESS11inte01,11,1,20.06.2024,LT,77029,59,2,1,2,1,4,5,2,0,0,0,0,0,0,1,0,LIT,2489
ESS11inte01,11,1,20.06.2024,LT,77050,28,1,1,3,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2545
ESS11inte01,11,1,20.06.2024,LT,77078,49,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3487
ESS11inte01,11,1,20.06.2024,LT,77126,60,2,2,3,3,3,3,2,0,0,0,0,0,0,1,0,LIT,2234
ESS11inte01,11,1,20.06.2024,LT,77207,60,2,1,3,4,3,4,2,0,0,0,0,0,0,1,0,LIT,2234
ESS11inte01,11,1,20.06.2024,LT,77251,29,2,1,2,1,2,5,2,0,0,0,0,0,0,1,0,LIT,3462
ESS11inte01,11,1,20.06.2024,LT,77383,53,1,1,3,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3192
ESS11inte01,11,1,20.06.2024,LT,77524,42,2,1,4,3,4,3,2,0,0,0,0,0,0,1,0,LIT,3450
ESS11inte01,11,1,20.06.2024,LT,77537,56,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2566
ESS11inte01,11,1,20.06.2024,LT,77552,51,2,1,2,3,4,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,77565,53,2,1,2,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2214
ESS11inte01,11,1,20.06.2024,LT,77598,23,2,1,3,2,4,5,2,0,0,0,0,0,0,1,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,77609,62,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2181
ESS11inte01,11,1,20.06.2024,LT,77615,67,2,1,3,2,3,4,2,0,0,0,0,0,0,1,0,LIT,2823
ESS11inte01,11,1,20.06.2024,LT,77619,35,1,1,2,2,2,4,2,0,0,0,0,0,0,1,0,LIT,2775
ESS11inte01,11,1,20.06.2024,LT,77621,60,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,LIT,2227
ESS11inte01,11,1,20.06.2024,LT,77635,62,2,1,1,1,4,2,2,0,0,0,0,0,0,1,0,LIT,3357
ESS11inte01,11,1,20.06.2024,LT,77647,44,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2352
ESS11inte01,11,1,20.06.2024,LT,77662,49,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3487
ESS11inte01,11,1,20.06.2024,LT,77674,45,2,1,1,1,1,5,2,0,0,0,0,0,0,1,0,LIT,2528
ESS11inte01,11,1,20.06.2024,LT,77680,30,2,1,3,2,4,5,2,0,0,0,0,0,0,1,0,LIT,2369
ESS11inte01,11,1,20.06.2024,LT,77682,51,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2298
ESS11inte01,11,1,20.06.2024,LT,77721,53,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2214
ESS11inte01,11,1,20.06.2024,LT,77731,45,1,1,1,3,5,5,2,0,0,0,0,0,0,1,0,LIT,3367
ESS11inte01,11,1,20.06.2024,LT,77807,30,2,1,1,2,2,4,2,0,0,0,0,0,0,1,0,LIT,3377
ESS11inte01,11,1,20.06.2024,LT,77808,30,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3375
ESS11inte01,11,1,20.06.2024,LT,77813,39,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,UKR,2531
ESS11inte01,11,1,20.06.2024,LT,77839,23,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,77863,54,2,1,2,2,5,4,2,0,0,0,0,0,0,1,0,LIT,3020
ESS11inte01,11,1,20.06.2024,LT,77911,23,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3018
ESS11inte01,11,1,20.06.2024,LT,77943,41,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3481
ESS11inte01,11,1,20.06.2024,LT,77970,61,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2570
ESS11inte01,11,1,20.06.2024,LT,78004,31,2,1,3,3,5,4,2,0,0,0,0,0,0,1,0,LIT,3415
ESS11inte01,11,1,20.06.2024,LT,78022,60,2,2,3,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2234
ESS11inte01,11,1,20.06.2024,LT,78037,31,2,1,2,4,3,4,2,0,0,0,0,0,0,1,0,LIT,2645
ESS11inte01,11,1,20.06.2024,LT,78081,56,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3153
ESS11inte01,11,1,20.06.2024,LT,78083,30,2,1,2,3,2,4,2,0,0,0,0,0,0,1,0,LIT,2187
ESS11inte01,11,1,20.06.2024,LT,78128,50,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2287
ESS11inte01,11,1,20.06.2024,LT,78133,52,2,2,3,3,3,2,2,0,0,0,0,0,0,1,0,LIT,2407
ESS11inte01,11,1,20.06.2024,LT,78189,54,2,1,3,1,2,5,1,0,0,1,0,0,0,0,0,LIT,2382
ESS11inte01,11,1,20.06.2024,LT,78213,29,2,1,1,1,2,4,2,0,0,0,0,0,0,1,0,LIT,3462
ESS11inte01,11,1,20.06.2024,LT,78232,28,1,1,3,3,4,5,2,0,0,0,0,0,0,1,0,LIT,3280
ESS11inte01,11,1,20.06.2024,LT,78328,30,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2369
ESS11inte01,11,1,20.06.2024,LT,78366,28,1,1,4,3,4,4,2,0,0,0,0,0,0,1,0,LIT,2545
ESS11inte01,11,1,20.06.2024,LT,78377,51,2,1,2,2,3,5,2,0,0,0,0,0,0,1,0,LIT,2298
ESS11inte01,11,1,20.06.2024,LT,78408,59,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2751
ESS11inte01,11,1,20.06.2024,LT,78409,54,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,LIT,3020
ESS11inte01,11,1,20.06.2024,LT,78422,44,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,3455
ESS11inte01,11,1,20.06.2024,LT,78429,30,2,1,2,2,3,4,2,0,0,0,0,0,0,1,0,LIT,3355
ESS11inte01,11,1,20.06.2024,LT,78437,43,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2112
ESS11inte01,11,1,20.06.2024,LT,78556,50,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2375
ESS11inte01,11,1,20.06.2024,LT,78567,51,2,1,3,2,5,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,78623,56,2,1,1,2,4,4,2,0,0,0,0,0,0,1,0,LIT,2566
ESS11inte01,11,1,20.06.2024,LT,78626,59,2,1,1,1,4,5,2,0,0,0,0,0,0,1,0,LIT,3423
ESS11inte01,11,1,20.06.2024,LT,78639,66,2,1,1,1,4,5,2,0,0,0,0,0,0,1,0,LIT,2932
ESS11inte01,11,1,20.06.2024,LT,78737,53,2,1,3,2,5,4,2,0,0,0,0,0,0,1,0,LIT,2481
ESS11inte01,11,1,20.06.2024,LT,78738,54,2,1,3,2,3,4,2,0,0,0,0,0,0,1,0,LIT,3020
ESS11inte01,11,1,20.06.2024,LT,78750,45,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,LIT,2549
ESS11inte01,11,1,20.06.2024,LT,78789,51,2,1,1,2,4,5,2,0,0,0,0,0,0,1,0,LIT,3499
ESS11inte01,11,1,20.06.2024,LT,78802,44,2,1,1,1,4,5,2,0,0,0,0,0,0,1,0,LIT,3455
ESS11inte01,11,1,20.06.2024,LT,78861,28,1,1,4,1,4,4,2,0,0,0,0,0,0,1,0,LIT,2545
ESS11inte01,11,1,20.06.2024,LT,78869,51,2,1,1,4,4,5,2,0,0,0,0,0,0,1,0,LIT,3499
ESS11inte01,11,1,20.06.2024,LT,78901,42,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,LIT,3450
ESS11inte01,11,1,20.06.2024,LT,78906,52,2,1,3,3,3,3,2,0,0,0,0,0,0,1,0,LIT,2407
ESS11inte01,11,1,20.06.2024,LT,78933,39,1,2,2,2,2,4,2,0,0,0,0,0,0,1,0,LIT,3329
ESS11inte01,11,1,20.06.2024,LT,78957,51,2,2,2,3,4,5,2,0,0,0,0,0,0,1,0,LIT,2449
ESS11inte01,11,1,20.06.2024,LT,78995,59,2,1,3,3,3,3,2,0,0,0,0,0,0,1,0,LIT,2751
